video_id,class,sequence_length
56285,93,53
56286,93,47
56312,838,35
56313,838,36
56314,838,26
56315,838,62
56316,838,49
56317,838,64
56307,838,52
56308,838,39
56311,838,19
56302,322,74
56303,322,53
56304,322,59
56305,322,72
56297,322,56
56298,322,102
56299,322,50
56300,322,51
69010,1184,80
56343,1184,67
56344,1184,42
56345,1184,86
56348,1184,83
56354,1184,95
56355,1184,55
56356,1184,60
56359,1184,67
56373,1184,80
56387,795,100
56388,795,94
56389,795,53
56390,795,46
56393,795,93
56394,795,84
56423,110,80
56424,110,36
56425,110,35
56426,110,69
56430,110,74
56468,1121,72
56469,1121,72
56471,1121,64
56461,1121,103
56464,1121,34
56465,1121,41
56466,1121,55
67274,818,53
56481,818,93
56487,818,71
56488,818,72
56546,227,21
66058,227,46
58323,227,94
58324,227,42
58327,227,75
56552,512,49
56579,512,60
56558,512,86
56556,512,62
56560,512,53
67275,512,33
56566,512,88
56652,1026,38
69500,1026,78
56697,1026,32
56698,1026,29
56701,182,32
56703,1026,45
56705,1026,74
56693,1026,66
56695,1026,28
56762,1027,78
56763,1027,64
56765,1027,70
56766,1027,53
56769,1027,36
68164,182,88
56771,182,40
56772,182,48
56773,182,90
56781,905,56
56782,905,49
56783,905,43
56784,905,56
56787,905,61
56788,1132,33
56795,1132,23
56797,1132,60
56798,1132,59
56800,1001,43
68165,1001,116
68868,1001,121
56828,1001,91
56813,1001,26
56816,1001,76
56811,1001,113
56819,1001,38
56835,750,46
56851,750,62
56852,396,71
56839,750,41
56842,396,45
56843,750,76
56844,396,93
56845,396,55
56846,750,36
66592,750,69
67278,396,49
67279,750,44
56848,396,31
56870,755,29
56874,755,99
56875,755,47
56876,755,81
56879,755,89
56880,755,52
56881,755,77
56970,39,94
56971,39,135
56972,39,58
56973,39,138
56976,39,62
56977,39,48
56978,39,75
57034,75,52
68412,75,133
68168,75,100
57082,75,44
67280,75,32
57086,75,55
57087,75,74
57077,75,35
57080,75,72
57081,75,55
57035,1209,38
68167,1209,145
57066,1209,89
57067,1209,45
57068,1209,78
57059,1209,37
57060,1209,42
57061,1209,69
57064,1209,31
57037,960,46
68166,960,105
57045,960,43
57046,960,72
57047,960,89
57048,960,74
67282,960,36
57049,960,56
57050,960,68
57051,960,78
57042,960,62
57089,1136,35
57098,1136,46
57099,1136,76
57090,1136,85
57093,1136,138
57094,1136,55
57096,1136,34
57097,1136,68
57131,1284,52
57139,1284,48
57140,1284,57
57132,1284,48
57134,1284,68
57135,1284,58
57137,1284,56
57168,379,147
57169,379,124
57170,379,81
57171,379,55
57175,379,74
57203,9,58
57205,9,41
67285,9,48
57206,9,73
57211,9,59
57235,236,46
67286,236,30
57236,236,74
57239,236,56
57240,236,53
57241,236,28
57242,236,64
57251,363,109
57252,363,42
57253,363,50
57254,363,55
57257,363,65
57260,162,41
57269,162,83
57271,162,69
57261,162,106
57264,162,17
57265,162,38
57266,162,39
57267,162,85
57278,911,65
57279,911,55
57280,911,55
57281,911,55
57283,451,48
57285,553,37
67287,911,48
57286,553,35
57287,911,35
57288,911,65
57289,911,60
57277,911,40
57298,808,46
57305,808,26
57306,808,31
57307,808,31
57300,808,170
57310,808,64
57312,808,83
57313,808,66
57303,808,88
57321,734,90
57322,734,38
57323,734,35
57324,734,83
57329,734,68
57344,332,46
57349,332,84
57350,332,55
57353,332,60
57354,332,56
57391,1122,69
57392,1122,40
57393,1122,79
57394,1122,15
57397,1122,63
57361,620,27
57378,620,60
57379,620,35
57380,620,36
57385,620,74
57368,314,93
57370,314,61
57371,314,57
57374,314,81
57408,799,46
57410,799,85
67289,799,38
57411,799,77
57414,799,55
57415,799,46
57416,799,66
57417,799,74
57443,185,69
57444,185,69
57445,185,54
57436,185,67
57437,185,87
57438,185,36
57439,185,107
57440,185,55
57491,932,41
57492,932,62
57483,932,111
57487,932,77
57488,932,29
57489,932,43
57519,1036,46
57530,1036,68
57531,1036,52
57532,1036,55
57535,1036,38
57536,1036,72
57527,1036,97
67290,1036,56
57541,1036,63
57528,1036,27
57529,1036,36
57542,721,46
57552,721,64
57543,721,93
57545,721,40
57566,181,46
57567,181,31
57568,181,67
57569,181,60
57584,169,46
66595,169,66
66596,169,70
67291,169,38
57582,169,78
57596,414,84
57597,414,25
57598,414,68
57599,414,55
57602,414,58
57603,414,63
57604,963,33
66597,963,47
57605,963,59
57606,963,66
57653,59,41
69502,59,70
57664,59,75
66598,59,70
57655,59,64
57666,59,78
57657,59,57
57658,59,56
57659,59,35
57612,59,73
57615,59,61
57616,59,67
57618,59,29
57619,59,25
69092,411,49
57647,411,70
57629,411,72
57630,411,58
57638,59,50
57642,59,48
57643,411,58
57669,383,33
57677,383,28
57674,383,55
66599,383,67
57678,383,63
57671,383,52
57679,383,56
57673,383,55
57705,868,49
69026,868,102
57707,868,71
57709,868,74
57712,868,68
57724,690,38
57733,690,47
57725,690,95
57726,690,68
57728,557,28
57730,557,32
57731,690,71
57742,781,43
69503,781,85
57751,781,93
57752,781,78
57755,781,56
57756,781,64
57744,768,104
57745,768,77
57746,768,74
57749,768,52
57750,768,74
57757,494,46
57766,494,78
57767,494,69
57758,494,35
57761,494,30
57762,1048,26
57763,494,39
57769,1268,35
68550,1268,90
66602,1268,68
57771,1268,33
57774,1268,36
57775,1268,54
57776,1268,63
57777,1268,68
57781,771,49
57785,771,61
57786,771,38
57788,882,43
57789,771,48
57791,1210,30
57793,771,53
57794,771,63
57782,771,132
57783,771,108
57801,1029,41
57807,1029,38
57809,1029,64
66605,1029,72
57803,1029,32
57804,1029,71
57805,1205,55
57806,1029,34
57818,1129,41
57819,1129,26
57820,1129,68
57821,1129,33
57824,1129,54
57837,808,58
67295,808,64
57849,808,66
57873,781,43
57882,781,54
57875,781,58
57876,781,78
57877,781,23
57880,781,38
57899,954,68
57890,954,44
57900,954,55
57901,954,56
57894,954,25
57896,954,36
57948,147,46
57949,147,46
57950,147,57
57935,94,77
66606,94,65
57939,94,33
57941,147,31
57942,147,62
66607,94,75
57943,94,100
57944,147,55
57945,147,55
57947,94,40
57921,244,29
69504,244,54
66608,244,83
57922,244,80
57925,244,28
57927,244,59
57928,244,60
69505,636,70
57980,636,67
57981,418,65
57982,636,59
66609,636,64
57974,636,34
57975,418,65
57976,636,55
57977,636,29
57978,418,68
57979,636,62
58000,315,38
58013,315,26
58015,315,40
58016,315,63
58023,705,54
69506,705,76
67303,705,48
58024,705,64
58025,705,74
58026,705,66
58029,705,58
58030,705,78
58070,605,33
69507,605,53
58077,605,18
58079,605,56
58072,605,68
58074,605,53
69508,170,53
66630,170,78
58182,170,79
67304,170,40
58185,170,25
58186,170,25
58187,170,43
58188,170,63
66634,876,77
58243,876,80
58244,876,51
58253,1067,45
58254,1067,69
58255,1067,25
58256,1067,37
58273,1068,41
58274,1068,119
58275,1068,36
58276,1068,98
58279,1068,58
58280,1068,62
58281,1068,60
58286,971,38
68560,971,97
58299,971,28
58300,971,45
66636,971,74
58293,971,94
67305,971,40
58303,971,80
58296,971,52
58297,971,31
58359,522,46
58362,522,50
58363,904,58
58364,522,38
58365,522,59
58366,904,33
58367,904,49
66637,904,72
58369,904,55
58370,904,60
58360,904,71
58361,904,74
58384,672,49
58395,672,75
58396,672,67
58387,672,78
58389,672,63
58390,672,61
58391,672,55
58392,672,38
66642,1170,80
58430,1170,119
58432,1170,55
58435,828,41
58439,1170,74
58427,1170,40
58428,1170,62
58443,1038,54
69510,1038,72
58452,1038,75
66643,1038,74
58445,1038,65
58446,1038,41
58447,1038,33
58448,1038,59
58488,307,54
69511,307,53
68171,307,82
58502,307,52
66644,307,79
58497,307,97
67309,307,37
58507,307,73
58500,307,55
58501,307,46
58575,415,151
58576,415,89
58578,415,30
58579,415,73
68488,273,134
68172,273,101
58594,273,73
58595,273,55
67310,273,62
58598,273,66
58599,273,41
58600,273,56
58591,273,71
58592,273,56
58593,273,29
58610,704,52
66649,704,69
58611,704,65
58612,704,55
66650,768,64
58620,768,83
58624,768,65
58625,768,46
58626,768,74
58629,1283,35
58730,1283,68
58721,1283,71
58722,1283,28
58725,1283,68
58726,1283,55
58727,1283,28
58729,1283,52
66652,692,74
58654,692,72
58657,692,44
67311,692,59
58652,692,36
58653,692,68
58663,635,63
67312,635,41
58665,635,85
58666,635,55
58676,908,46
58686,908,53
58687,908,68
58678,908,67
58679,908,59
58683,908,30
58705,1302,63
58714,1302,73
66653,1302,66
58706,752,88
58707,752,60
58708,1302,55
58711,1302,82
58712,1302,66
58713,1302,64
58731,845,35
58739,845,67
58740,845,53
67313,845,35
58732,845,58
58733,845,73
58735,845,38
58736,845,51
58743,722,68
58745,722,86
58746,722,68
58747,722,58
58768,117,96
58769,117,112
58772,117,32
58773,117,60
58774,117,68
58789,235,55
58790,235,55
58791,235,39
58792,235,58
58784,235,49
67314,235,49
58795,235,71
58785,235,29
58788,235,58
58804,627,33
58812,627,54
58813,627,50
66655,627,63
58806,627,66
58807,627,50
58808,627,56
58809,627,53
66656,1150,70
58822,1150,89
58824,1150,28
58826,1150,35
58833,79,41
58834,79,110
58908,496,48
58909,496,36
58910,496,37
58911,496,72
58914,496,50
58915,496,58
58897,1313,78
66657,1313,63
67315,1313,58
58895,1313,82
58902,1313,70
58933,32,27
58943,32,55
58944,32,62
66658,32,68
58937,32,58
58938,32,53
58939,32,55
58940,32,41
58945,768,29
58947,768,98
58948,768,57
58949,768,74
58950,768,55
58953,768,74
58968,152,63
58972,152,59
58977,152,81
67316,152,38
58980,152,39
58983,152,76
59000,1191,52
59001,1191,125
59002,1191,39
59003,1191,107
59006,133,75
59028,463,46
59032,463,84
59033,463,45
59034,463,73
59037,463,24
59038,463,62
59044,378,33
59051,378,84
59052,378,21
59053,378,68
59056,378,71
59057,378,50
59058,378,77
59079,857,23
59081,857,62
59072,78,36
59073,857,31
59075,857,53
59102,1126,46
67318,1126,44
59103,1126,106
59104,1126,50
59107,1126,114
59108,1126,35
59109,1126,61
59110,1126,71
59120,1114,43
59122,1114,62
59123,1114,61
59124,1114,46
59129,1114,62
59131,179,60
59133,179,115
59135,179,30
59136,179,56
59155,323,78
66661,323,77
59147,323,83
59148,323,41
59151,323,69
59153,323,39
59203,388,52
59206,388,30
59209,388,51
59210,388,61
59211,388,43
59212,388,57
59215,388,48
59216,388,53
59218,388,48
59219,388,86
59225,1102,41
59234,1102,59
66663,1102,66
59237,1102,58
59233,730,32
59238,847,49
59248,847,97
59249,847,68
59250,847,55
59246,847,84
59298,31,38
68496,31,65
59310,31,76
59311,31,21
59316,763,49
59307,31,81
67319,31,43
59317,31,68
59318,31,63
59319,763,75
59309,31,32
59348,573,66
59349,573,88
59350,225,81
59352,225,60
59353,211,31
59354,160,58
59355,211,68
59366,927,29
59372,927,55
59373,927,38
59374,927,69
59376,927,59
59378,927,64
59367,927,101
59368,927,48
59371,927,66
59384,114,83
59385,402,24
59387,114,77
59388,114,47
59389,114,71
67320,402,51
59405,402,87
59406,402,36
59407,402,63
59410,402,58
59479,486,54
68478,486,123
68173,486,88
59502,486,48
59503,486,47
59504,486,72
66672,486,73
59505,486,66
59506,486,75
59496,486,88
59497,486,48
59553,1166,58
59554,1166,58
59555,1166,63
66673,1166,61
59547,1166,60
59548,1166,78
59549,1166,55
59550,1166,55
59596,483,87
59602,483,57
59604,483,82
59605,483,89
59597,483,49
59598,483,77
59599,483,25
59673,486,75
59666,486,56
59668,486,53
59669,486,48
59722,399,43
67325,399,59
59723,399,93
59724,399,32
59727,399,36
59728,399,62
59729,399,78
59741,242,48
59743,242,53
66676,242,68
59744,242,69
59740,242,55
59770,982,62
59772,982,60
59773,982,78
59765,982,109
59783,173,41
59791,173,72
67326,173,52
59794,173,55
59795,173,33
59796,173,60
59797,173,87
59829,488,78
59830,488,28
59831,488,59
59832,488,53
59839,830,46
59842,830,38
59843,830,30
59845,830,71
59846,830,63
59854,600,84
66680,600,70
59848,600,88
59849,600,63
59850,600,33
59851,600,28
59902,1148,58
59909,1148,30
59910,1148,59
59911,1148,59
59903,1148,67
59904,1148,73
59905,1148,48
59906,1148,68
59953,654,48
59954,654,52
59956,654,71
59958,654,10
67328,654,60
59961,654,68
59963,654,77
59965,654,50
59969,1027,41
66684,1027,66
59989,1027,53
59993,1027,53
59996,1027,60
60043,295,52
60052,295,67
67330,295,32
60044,295,85
60047,295,55
60048,295,43
60049,295,76
60050,295,101
60057,614,94
60058,614,46
60059,614,73
60061,614,23
60072,162,48
67329,162,45
60073,162,52
60074,162,73
68438,996,52
60164,996,59
60155,996,33
60156,996,58
60161,996,40
60162,996,57
69521,229,58
60220,229,91
67331,229,38
60221,229,40
60224,229,25
60225,229,25
60226,229,37
60227,229,61
60306,565,55
60308,565,57
60310,565,67
60312,565,63
60338,348,21
66059,348,45
60358,348,101
60359,348,40
60362,348,74
60351,1037,53
60352,1037,31
60353,1037,31
60354,1037,38
60356,1037,49
60357,1037,70
60346,1037,74
60347,1037,77
60350,1037,107
66699,825,61
67333,825,47
60379,825,90
60380,825,65
60383,825,38
60384,825,75
60385,825,73
60450,1182,58
68498,1182,42
60465,1182,80
60457,1182,81
60459,1182,27
60460,1182,66
60461,1182,55
60462,1182,43
60500,1113,46
60527,1113,38
60520,1113,94
60530,1113,49
60522,1113,68
60525,1113,28
60553,281,69
60551,281,42
66704,281,59
67018,281,42
60554,281,89
60547,281,68
60555,281,64
60548,281,66
66705,521,54
60572,521,28
60571,521,63
60574,521,32
60576,521,68
60578,521,13
60579,521,28
60583,521,81
60701,1141,58
60702,1141,128
60703,1141,85
60704,1141,45
60709,1141,73
60720,581,48
60730,581,72
60722,581,87
60723,581,63
60729,581,59
60759,296,54
60767,372,58
60768,296,83
66707,296,50
67021,296,49
60762,296,45
60763,296,63
60764,296,23
60765,296,37
60859,1283,52
66708,1283,53
60860,1283,77
60851,1283,74
60854,1283,68
60855,1283,21
60856,1283,28
60857,1283,74
60887,342,33
69522,342,50
60915,342,88
66709,342,39
60911,342,55
60912,342,36
60913,342,77
60914,342,41
60947,656,43
60956,656,69
66712,656,47
66711,656,61
60950,656,34
60951,656,35
60952,656,70
60953,656,55
60968,342,58
60969,342,55
60970,342,46
60972,342,61
61031,1033,49
61060,1033,55
61062,1033,37
61063,1033,52
61067,1033,51
61070,1033,73
61057,1033,65
61058,1033,68
61130,72,21
66060,72,47
61561,72,85
61562,72,42
61565,72,79
61134,91,29
61135,91,86
61136,91,70
61139,91,52
61140,91,81
61141,1094,41
68640,1094,48
61149,1094,56
61150,1094,78
61142,1094,63
61143,1094,63
61144,1094,68
61145,1094,22
61187,1300,54
61188,1300,101
61189,1300,39
61190,1300,55
61193,1300,78
61219,220,52
61221,220,39
61222,220,67
61223,220,34
61226,220,83
61240,1294,74
61241,479,62
61233,479,67
61236,1294,31
61237,479,33
61239,1294,74
66718,650,44
61246,650,74
61247,650,58
61248,650,33
61251,650,79
66720,272,60
67025,272,34
61365,272,85
61366,272,33
61371,272,90
61439,1117,38
61442,1117,105
67026,1117,36
61443,1117,88
61447,1117,56
61448,1117,57
61449,1117,85
69523,582,64
66722,582,77
61509,582,86
61510,582,32
61515,582,81
61587,1123,48
61588,1123,94
61590,1123,42
61591,1123,27
61595,1123,74
61696,364,49
61697,364,79
61700,364,35
61701,364,69
61702,364,94
61737,1212,63
61745,1212,89
66729,1212,56
67029,1212,81
61740,1212,72
61741,1212,42
61742,1212,84
61743,1212,63
61804,312,49
61807,312,51
61808,312,28
61809,312,26
61812,312,53
61813,312,50
66731,312,65
61814,312,90
61817,312,57
61818,312,61
61819,312,94
61805,312,63
61825,723,63
66732,723,47
61826,723,115
61827,723,72
61830,723,78
61831,723,94
61845,523,60
66733,523,64
61846,523,132
61848,523,77
61851,523,94
66734,577,43
61869,577,73
61870,577,40
61871,577,57
61875,577,56
61878,439,41
61885,439,55
61886,676,33
61887,439,67
66735,439,49
61879,439,145
61881,439,37
61882,439,28
61913,419,63
61919,419,23
61920,419,42
61921,419,61
61923,419,52
61924,419,87
61914,419,130
61915,419,87
61918,419,59
61946,718,49
61953,718,38
67030,718,31
61947,718,74
61965,263,52
68378,263,69
66739,263,39
61966,263,153
61969,263,66
61970,263,53
61971,263,30
61972,263,56
61982,712,31
61983,712,114
61984,712,65
61985,712,55
61987,712,26
61988,712,59
61989,712,55
61990,712,83
61980,712,23
61991,309,52
61997,309,65
61998,309,55
61999,309,53
62001,309,67
62002,309,53
62003,309,86
61992,309,103
61995,309,40
61996,309,51
62032,316,21
66061,316,47
63274,316,112
63275,316,40
63278,316,64
62113,1090,74
62098,1090,71
62100,1090,92
62101,1090,32
62104,1090,61
62105,1090,28
62106,1090,40
66740,1090,67
62107,1090,61
62109,1090,84
62110,1090,102
62111,1090,58
62086,879,46
62087,879,88
62088,879,43
62145,931,43
62143,931,82
62146,931,63
62149,931,71
62150,931,65
62152,726,54
68852,726,64
68918,726,120
68177,726,143
62175,726,81
62159,726,74
62160,726,26
62163,726,30
66743,726,55
62166,726,55
66742,726,69
62158,726,80
62169,726,54
62170,726,36
62171,726,63
62172,726,91
62187,1167,41
66744,1167,48
62196,1167,53
62197,1167,73
62200,1167,74
62202,1167,47
62203,1167,77
66745,104,75
62189,104,82
62190,104,40
62191,104,60
67037,99,44
62229,99,98
62230,99,28
62231,99,87
62235,99,86
69524,702,59
68178,702,73
68540,702,38
62246,702,64
62249,702,22
62250,702,23
62251,702,33
62253,702,65
62254,702,130
62256,702,72
62257,702,67
62258,702,50
62267,358,58
62278,358,53
62279,358,57
62280,358,67
66746,358,67
62273,358,141
67039,358,43
62283,358,69
62275,358,61
62276,358,69
62277,358,55
62285,623,52
62297,623,71
62289,623,77
67041,623,38
62292,623,55
62293,623,55
62294,623,39
62295,623,47
62301,1260,41
62309,1260,68
66747,1260,47
67040,1260,34
62304,1260,55
62305,1260,22
62306,1260,84
62307,1260,62
62329,1076,58
62358,1076,67
62360,1076,51
62363,1076,33
62370,1076,69
62371,1076,69
62372,1076,70
62357,1076,70
66748,291,49
62343,291,35
62344,291,38
62345,291,37
62349,291,78
62384,386,68
62393,386,30
62394,386,38
62395,386,109
62430,1304,65
66750,1304,67
67043,1304,45
62423,1304,30
62427,1304,33
62428,1304,74
62458,1246,82
62440,1246,40
62443,1246,43
62444,1246,72
62445,1130,89
62447,1130,29
62448,1130,32
62452,1130,25
62479,507,46
68179,507,85
68722,507,126
62504,507,55
62507,507,81
62508,507,69
66752,507,51
62499,507,127
62510,507,72
62500,507,94
62501,507,57
62502,507,79
62515,277,83
62516,277,54
62517,277,66
62519,1252,63
62520,277,46
62523,277,87
62524,277,94
62569,26,35
62577,26,74
67046,26,45
62570,26,82
62573,26,55
62575,26,29
62576,26,63
62584,1250,63
62593,1250,67
67047,1250,61
62585,1250,90
62588,1250,71
62589,1250,55
62590,1250,37
62591,1250,32
66756,977,72
62614,1033,68
67048,977,38
62615,977,50
62617,1033,34
62618,1033,37
62637,744,46
62642,744,44
62643,744,61
62645,744,43
62646,622,34
67049,622,47
62648,622,62
62649,622,58
62684,389,43
68468,389,41
62697,389,67
66757,389,54
62690,389,53
62691,389,43
62692,389,64
62693,389,55
62706,844,49
62712,844,39
62713,844,62
62714,844,58
62716,844,53
62717,844,72
62707,844,84
62708,844,68
62711,844,39
62728,465,33
68740,465,100
62744,465,28
62746,465,25
62747,443,44
62748,443,31
62740,465,63
67052,465,54
62750,465,63
62751,465,54
62742,465,35
62743,465,66
62729,329,43
62737,329,66
62738,329,69
66761,329,42
62730,558,74
62735,329,53
62753,1085,58
68604,1085,119
62754,1085,103
62755,1085,32
62758,1085,73
62759,1085,71
62760,1085,60
62761,1085,82
62781,863,46
67053,863,63
62784,863,72
62785,863,74
62790,863,124
62791,863,62
62794,863,55
62796,863,43
62797,863,74
62819,554,64
62821,554,39
62823,554,57
62826,662,43
62836,662,49
62837,662,77
66763,662,39
62832,662,55
62833,662,43
62834,662,59
62835,662,58
62901,1273,35
62913,1273,61
62914,1273,53
62915,1273,66
67055,1273,64
62907,1273,81
62908,1273,55
62909,1273,44
62912,1273,26
62921,212,49
69529,212,52
62928,212,59
62929,212,61
67056,212,44
62922,212,89
62923,212,114
62924,212,32
62927,212,39
69530,1054,78
62942,1054,74
62933,1054,97
62934,1054,30
62938,1054,55
62941,1054,99
62944,408,29
69531,48,54
68330,48,55
62967,408,23
62968,48,45
62982,48,80
62971,408,55
66769,408,49
67057,48,60
62986,48,57
62973,48,46
62987,48,82
62965,48,63
62979,408,33
62966,408,26
62951,84,49
66772,84,66
67060,84,45
62952,84,60
62955,84,47
62956,84,64
69532,986,68
63071,986,55
63072,986,45
63075,986,67
67064,986,69
63076,986,53
63077,986,70
63067,986,56
68181,367,74
68998,367,52
63087,367,40
63090,367,62
67061,367,38
63091,367,69
63082,367,57
63083,367,62
68382,140,84
63111,140,63
63112,140,54
63113,140,56
67062,140,41
63105,140,42
63106,140,73
63107,140,55
63110,140,67
63119,155,114
63120,155,29
63122,155,69
63123,155,26
63126,155,64
67065,1175,33
63186,1175,89
63187,1175,24
63188,1175,38
69533,458,64
68622,458,44
68182,458,34
63204,458,39
63207,458,21
63209,458,72
63200,458,93
63210,458,76
63213,458,43
63214,458,61
63201,458,72
63219,930,66
69534,930,54
68890,930,54
68183,930,44
63240,62,62
63242,62,73
63226,930,58
63227,930,32
63228,62,35
63229,62,49
63230,930,53
63231,930,78
66779,930,56
63225,930,94
67066,930,41
63236,930,39
63237,62,39
63279,1030,63
63283,1030,41
63284,1030,55
63285,1030,81
63288,1030,31
66781,1030,53
67067,1030,53
63289,1030,48
63292,1030,61
63280,1030,103
63281,1030,63
63282,1030,24
63308,246,43
66783,246,58
63310,246,98
63311,246,31
63314,246,47
63315,246,60
63316,246,63
63325,297,46
68766,297,48
63329,297,71
63330,297,55
63333,297,84
63334,297,69
66784,297,54
66785,297,61
63336,297,62
63337,297,71
63326,297,84
63327,297,80
63363,1105,53
63364,1105,22
63369,1105,70
63370,1105,55
63374,1105,71
63360,1105,69
66788,848,49
63377,395,61
63378,395,78
63379,395,36
63380,395,33
63381,848,40
66789,1017,49
68185,1017,100
63475,1017,73
63476,1017,89
67072,1017,43
63478,1017,73
63469,1017,48
63470,1017,84
63473,1017,27
63474,1017,74
63399,786,88
63410,786,100
66790,786,66
63402,786,130
63405,786,73
63406,786,55
63407,786,60
63408,786,87
68184,791,47
63423,791,78
63424,791,80
63425,791,70
63417,791,60
67069,791,32
63427,791,76
63418,791,45
63421,791,28
63422,791,53
67071,368,50
63448,368,114
63449,368,56
63450,368,93
63453,368,62
63454,368,59
63455,368,77
63503,10,54
63504,10,68
63495,10,103
63496,10,55
63500,10,16
63502,10,47
63555,556,52
69538,556,63
63557,556,53
63560,556,31
63561,556,43
63562,556,47
69539,752,76
68572,752,137
63594,752,67
63595,752,50
63596,752,76
66795,752,55
63588,752,69
63589,752,48
63590,752,66
63591,752,53
63599,189,33
63600,189,61
63603,1222,49
63604,1222,72
63605,92,38
63615,92,71
66796,92,53
63607,92,103
63610,92,72
63611,92,55
63612,92,43
63613,92,69
63628,1107,35
63629,1107,35
63637,1107,72
66797,200,54
63653,200,95
67077,200,30
63654,200,79
63657,200,38
63658,200,50
63659,200,68
63662,889,52
68764,889,54
63679,889,58
63667,889,27
63668,889,28
63669,889,79
63670,889,53
63673,889,37
66798,889,51
66799,889,57
63664,889,103
63676,889,48
63677,889,66
63678,889,47
63701,503,51
66800,503,56
63695,503,103
67079,503,45
63698,503,55
63688,661,49
66801,661,55
63689,661,66
63690,661,71
63693,661,44
63694,661,90
63720,491,49
63729,491,77
66802,491,60
63722,491,49
63724,491,90
63725,491,43
63726,491,42
63727,491,70
63750,676,41
63758,676,19
63759,676,18
66803,676,61
63752,676,94
63762,676,53
63763,676,71
63755,676,72
63756,676,56
63757,676,70
63769,204,43
68924,204,62
63804,204,68
63789,204,64
63790,204,68
63791,204,37
63792,204,44
63795,204,34
66804,204,56
63788,204,132
67003,204,36
63802,204,82
63803,204,71
63779,113,49
66805,113,50
63780,113,110
63781,113,78
63784,113,68
63785,113,79
63820,44,41
66806,44,55
63821,44,58
63822,44,48
63825,44,53
63826,44,54
63827,44,79
63836,1118,62
63837,1118,51
63838,1118,66
66807,1118,94
63841,1118,81
63831,1118,103
63832,1118,94
63834,1118,32
69541,1137,79
66808,1137,69
67005,1137,50
63850,1137,103
63853,1137,47
63854,1137,74
63855,1137,75
63856,1137,81
63878,505,55
63879,505,53
63881,505,77
66810,505,72
63873,505,103
63876,505,72
63877,505,57
66811,426,56
63885,426,83
63886,426,37
63887,426,71
63890,426,61
63891,426,73
68876,762,120
63948,762,91
63951,762,41
63953,762,35
63955,762,31
63958,762,64
63964,762,53
69542,1275,65
63970,1275,72
63971,1275,102
63972,1275,29
63976,1275,87
63978,747,79
64000,589,41
64011,589,70
64013,589,80
64001,589,87
66814,1246,57
67007,1246,48
64043,1246,40
64044,1246,72
64047,1246,68
64048,1246,82
64049,629,66
69544,629,71
64060,629,72
64061,629,52
64065,629,33
66815,629,60
64056,629,73
67008,629,65
64068,629,77
64057,629,68
64058,629,64
64059,629,32
64087,987,66
64089,987,33
64091,987,31
64092,987,69
67009,987,41
67010,987,64
64095,987,53
64096,987,58
64086,987,34
64201,526,66
64211,526,44
68416,526,64
68190,526,111
64210,526,68
64212,526,45
66818,526,55
64213,526,82
64215,526,53
64216,526,28
67012,526,48
64217,526,68
64222,526,82
69545,345,56
68191,345,57
68964,345,36
64266,345,39
64269,345,89
66819,345,56
67013,345,57
64270,345,50
64262,345,64
64263,345,57
64264,345,75
64265,345,55
69546,16,62
64287,16,58
68192,16,87
64290,16,55
64293,16,46
64294,16,52
64296,16,102
66820,16,49
64298,16,82
64299,16,50
64300,16,76
64281,16,61
64307,926,48
64308,926,42
64309,926,62
64310,926,55
66821,926,67
66822,926,65
67014,926,67
64313,926,82
64304,926,53
64305,926,53
64306,926,56
68606,678,39
64419,678,56
64411,678,75
67016,678,58
64415,678,55
64416,678,42
64417,678,83
64418,678,52
68193,352,83
68862,352,115
64551,352,48
66825,352,59
64546,352,26
64547,352,25
64548,352,66
64550,352,50
